link,username,tweet
https://twitter.com/anyuser/status/373583448625381376,aboalmout,هااااام جدااا للنشر والتعميم : http://t.co/rDkgjmZ4Vp
https://twitter.com/anyuser/status/373573774878056449,aboalmout,للنشر والمشاركة رررررررررائع http://t.co/iN9ks6st8p
https://twitter.com/anyuser/status/373544088928538624,aboalmout,طلب مؤازرة ،،،،، http://t.co/cq3TaMLqGz
https://twitter.com/anyuser/status/373219743920320512,aboalmout,شكرآ لشعب بريطانيا اللي طلع فيه عروبة أكتر منكم ياخنازير العربان http://t.co/UV71NHWV9N
https://twitter.com/anyuser/status/373218961007333376,aboalmout,"إذا تخانقت مع أبوك وشمتت فيه إذا حدا اغتصب أمك
فأنت بالتأكيد
أحمد الجربا"
https://twitter.com/anyuser/status/373214782826217473,aboalmout,نريد هذا الدعاء النشر على الناس كلها الليلة: .... http://t.co/z4R9SD7Civ
https://twitter.com/anyuser/status/373185171757236224,aboalmout,وزير الدفاع السوري فهد جاسم الفريج http://t.co/MCAkwnwuRJ
https://twitter.com/anyuser/status/373176808965177345,aboalmout,"هل يعجبك رسو المدمرات الأمريكية قبالة سواحل بلادك أيها المعارض؟؟؟
ألم ترى ماحدث في العراق ليبيا افغانستان؟؟؟؟... http://t.co/OSzR6tslxw"
https://twitter.com/anyuser/status/372872786710364160,aboalmout,أمريكا الآن http://t.co/WeIzUwecvV
https://twitter.com/anyuser/status/372860145443028992,aboalmout,هههههههههههههههههههههه مو +18....... http://t.co/bPi181ywlB
https://twitter.com/anyuser/status/372851222262587392,aboalmout,حولو عالسهرة http://t.co/alEKqB0Bas
https://twitter.com/anyuser/status/372849308464607232,aboalmout,"أقسم بالله العظيم
أقسم بالله العظيم
أقسم بالله العظيم
 إني سأذبح أي شخص سعودي أو قطري أراه في سوريا الطاهرة... http://t.co/ovDfbBhJao"
https://twitter.com/anyuser/status/372845765032677376,aboalmout,ههههههههههههههههههههههه http://t.co/RebyK22iuS
https://twitter.com/anyuser/status/372838969236815872,aboalmout,"هههههههههههههه
هههههههههههههههههههههههه
ههههههههههههههههه"
https://twitter.com/anyuser/status/372834887843475456,aboalmout,لقد نشرت صورة جديدة علي الفيس بوك http://t.co/1I9IngvfPy
https://twitter.com/anyuser/status/372743044128600064,aboalmout,شكرا لكل من يساهم في الدفاع عن سوريا أرضاً وشعباً http://t.co/TrlE19AhI1
https://twitter.com/anyuser/status/372486666575171584,aboalmout,(وَلاَ تَهِنُوا وَلاَ تَحْزَنُوا وَأَنتُمُ الأَعْلَوْنَ إِن كُنتُم مُّؤْمِنِينَ) .
https://twitter.com/anyuser/status/372485927916277760,aboalmout,للشهيد السعيد العلامة الشيخ الدكتور محمد سعيد رمضان البوطي رضوان الله تعالى عليه : http://t.co/7ul6aOjgeu
https://twitter.com/anyuser/status/372173411981598720,aboalmout,نحن بانتظاركم http://t.co/ECTsT66779
https://twitter.com/anyuser/status/372162507269754881,aboalmout,ديمبسي إبتعد عن هؤلاء الخونة أنا أحترمك كعدو و أحتقرهم كأشقاء http://t.co/5nZQP79nt3
https://twitter.com/anyuser/status/372147950585393153,aboalmout,"يا أصحاب الفخامة و السمو ،،،،، أخخخ تفووووووو

مهما بصقنا لن نعطيكم قيمتكم ياخنازير http://t.co/LmZNhxNV4I"
https://twitter.com/anyuser/status/372146836284649472,aboalmout,عيني الخلقك ياوحش http://t.co/55OzT4Zeno
https://twitter.com/anyuser/status/371813319608651776,aboalmout,"هام جداً من دمشق الاخبارية
من النيل الى الفرات ،،،،،،،،،،،، حدود الدم
فضيحة الكيماوي السوري http://t.co/nz6LuGYed3"
https://twitter.com/anyuser/status/371433959827464192,aboalmout,ليش الغوغل مو شغال؟؟؟؟؟؟
https://twitter.com/anyuser/status/371087520546951169,aboalmout,بعضنا يحلم بالإنتصار أثناء النوم .. و جيشنا الباسل لا ينام لتحقيقه http://t.co/XgqiVpcLtb
https://twitter.com/anyuser/status/371071648918941696,aboalmout,- الحياة الزوجية كعمل السلطة تحتاج إلى أربعة: مسرف ليضع الزيت، وبخيل ليضع الخل، ومتزن ليضع الملح، وحماتك لكي تلخبطها جميعا!
https://twitter.com/anyuser/status/371058016378187776,aboalmout,حملة أغصان الدوشكا ؟؟ http://t.co/PEjMak2p90
https://twitter.com/anyuser/status/371055029723340800,aboalmout,أصلآ عادي كنت عم أشطف الصفحة وظبطا وركبت فيها ساعة مي وكهربا
https://twitter.com/anyuser/status/370725346108530688,aboalmout,ألقاكم قريبآ
https://twitter.com/anyuser/status/370693507591438336,aboalmout,أم الموت http://t.co/M5ce7DeSvx
https://twitter.com/anyuser/status/370690742332977152,aboalmout,"لسوريا نقول.........
عاااااشت سوريا اﻷسد"
https://twitter.com/anyuser/status/370360444059672577,aboalmout,http://t.co/UMYTId26C0
https://twitter.com/anyuser/status/370334036801372160,aboalmout,"القافلة تسير والأمم تعوي.....
Ghadeer Al-mout http://t.co/gzq1BQ5l7t"
https://twitter.com/anyuser/status/370315722855313408,aboalmout,جميع المشتركين الإنسحاب من هذه الصفحة تم اختراقها http://t.co/NH6FeOzZyI
https://twitter.com/anyuser/status/370312040831008768,aboalmout,جميع المشتركين الإنسحاب من هذه الصفحة تم اختراقها http://t.co/hjG9fyqMO6
https://twitter.com/anyuser/status/370000212003393536,aboalmout,حبيبي المسؤول http://t.co/cfdp5nrVDu
https://twitter.com/anyuser/status/369981674123444224,aboalmout,"نعدكم , لن ننســى .. !! http://t.co/cmLJmZrRSS"
https://twitter.com/anyuser/status/369603924795613184,aboalmout,http://t.co/Tc6McJpo9R
https://twitter.com/anyuser/status/369603074266251265,aboalmout,"2013-08-20 02:04
بيان صادر عن وجهاء ومشائخ آل غزال في محافظة اللاذقية
بسم الله الرحمن الرحيم

أيها الإخوة... http://t.co/2APRSCpsuS"
https://twitter.com/anyuser/status/369549387745079296,aboalmout,سننتصر لأجلك....ولأجل كل الشهداء http://t.co/NVVLCzVehq
https://twitter.com/anyuser/status/369447778864218114,aboalmout,ههيفاء وهبي و رامي عياش في ( انا عم بحلم فيك ) http://t.co/8Pn1XE79zu
https://twitter.com/anyuser/status/368837838860582912,aboalmout,"ههههههههههههههههههههه 
هيك صار الحكي 
عنجد ههههههههههههه http://t.co/Vj75sEQN9I"
https://twitter.com/anyuser/status/368834427767386112,aboalmout,لا تبك كالنساء على وطن لم تصنه كالرجال http://t.co/pb3rHghD3x
https://twitter.com/anyuser/status/368833456106528769,aboalmout,"اللي اجتمعو علينا رح يصيرو فريقين وتبدأ المعركة قريبآ
لقد ضرب الله الظالمين بالظالمين"
https://twitter.com/anyuser/status/368829651889561600,aboalmout,هفففففففففففففف http://t.co/2qsH7aCHXa
https://twitter.com/anyuser/status/368180225718640640,aboalmout,http://t.co/vOgBoOINme
https://twitter.com/anyuser/status/368120889814290432,aboalmout,ههههههههههه شبو هالخنزير عم يشنهق؟؟؟ http://t.co/b3ab5Of6Vf
https://twitter.com/anyuser/status/368110914324951040,aboalmout,آل سعود خنازير منذ زمن بعيد http://t.co/kbN5TTwOJw
https://twitter.com/anyuser/status/367702569034215424,aboalmout,لعنة الله على رب الإخوان الشياطين http://t.co/L1iQR41lG2
https://twitter.com/anyuser/status/367465865593503744,aboalmout,تصبحو ع مقلوبة بالفستق ;) ;) ;)
https://twitter.com/anyuser/status/367465619916333056,aboalmout,"إلى سوريا والسوريين فقط
عمل رائع جدآ http://t.co/tcVVKnWv26"
https://twitter.com/anyuser/status/367369479120244736,aboalmout,مين سمعان هالغنية فظيعة عنجد http://t.co/Gys94l8Kx5
https://twitter.com/anyuser/status/367365636819021824,aboalmout,http://t.co/HbNFfdbM7h
https://twitter.com/anyuser/status/367364976459407360,aboalmout,إن كان الدم السوري يجري في عروقك مؤيد أو معارض ولم تبكي فأنت لست إنسان http://t.co/WPGiOib76l
https://twitter.com/anyuser/status/367075517226553344,aboalmout,لا تستطيع أن تقول كل مالديك لمن لاتعرف سوى إسمه الفيسبوكي  !!!!!!!!!!!!!!!!!
https://twitter.com/anyuser/status/367074709134770176,aboalmout,"صورة للعرعور مكتوب عليها ( إذا بتكرهوني سلخو لايك ) 
يلعن أخت هالأسلوب شو حلو والله قرفت الفيس بوك من الشحادة وكل... http://t.co/OSDRrY1WEa"
https://twitter.com/anyuser/status/367073533643735041,aboalmout,كل الرحمة لشهداء سوريا قربان الوطن http://t.co/n6VJbSiSAw
https://twitter.com/anyuser/status/367068371822850048,aboalmout,، وَإِذْ زَيَّنَ لَهُمُ الشَّيْطَانُ أَعْمَالَهُمْ وَقَالَ لَا غَالِبَ لَكُمُ الْيَوْمَ مِنَ النَّاسِ وَإِنِّي... http://t.co/9SgJnsFXOv
https://twitter.com/anyuser/status/367039190355017728,aboalmout,"إلى من هنئني بعيد ميلادي
فرحتي تكتمل بوجودكم http://t.co/K90Nl6tjPg"
https://twitter.com/anyuser/status/367034861829111808,aboalmout,إنهم أبناء الأسود حماهم الله ويرحم بيك يمان http://t.co/aykJarbx9U
https://twitter.com/anyuser/status/366926747201060864,aboalmout,دعم ياأصدقاء http://t.co/xkMfUkgPYa
https://twitter.com/anyuser/status/366713042773356545,aboalmout,جهاد النكاح في سورية http://t.co/hx9RHNMmB8
https://twitter.com/anyuser/status/366299457031110656,aboalmout,share http://t.co/35kOyKE1ou
https://twitter.com/anyuser/status/366282716200697856,aboalmout,كنتو أجلو شهر لظبط وضعي هههههههههه http://t.co/ndjQ5F75Eo
https://twitter.com/anyuser/status/366152554175934464,aboalmout,عادي أصلآ عدستي http://t.co/Mu7A7jwzXN
https://twitter.com/anyuser/status/366152490950987776,aboalmout,عادي أصلآ عدستي http://t.co/kT4tj37Qgl
https://twitter.com/anyuser/status/366023689424220163,aboalmout,"كلشي بوقتو حلو
إلا """"أنا حلو بكل الأوقات
تصبحو ع تطهير ريف اللاذقية =D 

تطهيرررررررررررررررر"
https://twitter.com/anyuser/status/366020714844794880,aboalmout,+18 الفيديو مقرف جدآ بس هي حقيقة عرصات الحرية http://t.co/w9Sn88IkDB
https://twitter.com/anyuser/status/365935908815511552,aboalmout,http://t.co/NpItm57vpn
https://twitter.com/anyuser/status/365928303770611712,aboalmout,الشيخ بدر الدين غزال على قيد الحياة http://t.co/pZyc3N5kS2
https://twitter.com/anyuser/status/365926247164948480,aboalmout,هههههههههههههه http://t.co/XEJjsovEtY
https://twitter.com/anyuser/status/365842200476655619,aboalmout,"لك كيف بدو يجي نصيبك وكل الشباب أخوكي هف ولو والله لتعنسي لك ياعمي بلكي بدو يحبك!!!!!
المهم قديش البامة اليوم جاي عبالي"
https://twitter.com/anyuser/status/365827886013349890,aboalmout,لقد نشرت صورة جديدة علي الفيس بوك http://t.co/CEpQotHYaz
https://twitter.com/anyuser/status/365817818563870720,aboalmout,حقوق الانسان !!!!!!!!!!!! http://t.co/k2GNsP18wP
https://twitter.com/anyuser/status/365816432937803779,aboalmout,جكر ب كريم شو رأيكن ياشباب http://t.co/2Bu1YgEZiK
https://twitter.com/anyuser/status/365813810222739456,aboalmout,"جبلة بلدنا والعرق مشروبنا وكاس النصر الأسدي يا وطن ""
وعيني الخلقك ياحيدر http://t.co/wVK4J3gn4A"
https://twitter.com/anyuser/status/365807824426643456,aboalmout,http://t.co/YFSbipPFNe
https://twitter.com/anyuser/status/365806318193360897,aboalmout,http://t.co/zspNDZVD06
https://twitter.com/anyuser/status/365605133607903234,aboalmout,http://t.co/V09MnWMsoS
https://twitter.com/anyuser/status/365432712011587587,aboalmout,حماك الله سيدي الرئيس وكل عيد وأنت مخرز في عيون أحفاد قتلة الأنبياء...... http://t.co/pt9pEn3qLc
https://twitter.com/anyuser/status/365432515533611009,aboalmout,http://t.co/7KnIsFdpWc
https://twitter.com/anyuser/status/365377613566447618,aboalmout,ة رئاســة الجمهوريــة العربيــة السوريــة http://t.co/ArCyjeBewb
https://twitter.com/anyuser/status/365246118134689795,aboalmout,"ببعتلك بوسة علوية
 وبوسك سنية وبوسة مسيحية
وبوسة شيعية
وبوسة درزية
خلي خدك تعلق فيه حرب طائفية
طلقة حب وعبوة حنين... http://t.co/bbb8ubUpqm"
https://twitter.com/anyuser/status/365242173190447104,aboalmout,علويون لانهاب موتآ ولاسجنآ
https://twitter.com/anyuser/status/365090265251328001,aboalmout,كفتا الجراثيم http://t.co/HsrGSwY6C0
https://twitter.com/anyuser/status/365088252526473216,aboalmout,أعجبني وأنتو.؟؟؟ http://t.co/qnPhsz4joQ
https://twitter.com/anyuser/status/365080493651279872,aboalmout,"ريف جبلة - ضهر بركات
مقبرة الشهداء 
بعدستي http://t.co/Fq0DjFpYop"
https://twitter.com/anyuser/status/365070340608630784,aboalmout,دعم http://t.co/RBMx9SQ8qj
https://twitter.com/anyuser/status/365051624718217219,aboalmout,"اللي مالو بالة مالو عيد 
كل عام وأنتو بألف خير يااااااااااااارب http://t.co/xGbAqOPnXj"
https://twitter.com/anyuser/status/365050016823386114,aboalmout,جهنم تسأل هل من مزيد http://t.co/I15WTNcAVO
https://twitter.com/anyuser/status/365046296563818497,aboalmout,نكزني لأنكزك عصامو
https://twitter.com/anyuser/status/364928229569605634,aboalmout,http://t.co/8GqBJR3n5o
https://twitter.com/anyuser/status/364845887693930496,aboalmout,حصريآ وبس عالمنااار بس عالمنار http://t.co/i7uhSRUIgL
https://twitter.com/anyuser/status/364839435092754433,aboalmout,الجهاد الجهاد ولّى يوم الرقاد ...... فيا مستضعفين حيّ على الجهاد . http://t.co/WbxoztElNl
https://twitter.com/anyuser/status/364546773286928384,aboalmout,"أقسم بالله العظيم كل من هاجم ريف اللاذقية ومطار منغ يقول الآن
( ياليتني كنت ترابا )
خلو معنوياتكم بالسما أنتو... http://t.co/HXqiSMhzNc"
https://twitter.com/anyuser/status/364533119594291200,aboalmout,لـــــــــــــن نــــــــــــرحم احــــــــــــــــد http://t.co/YS4dRsuZAG
https://twitter.com/anyuser/status/364529106920411136,aboalmout,ثمانية أشهر حصار مطبق ومعارك مستمرة دون إمداد بأي دعم بشري تحية لأقدامكم الصلبة أيها الشجعان http://t.co/WB1AQcbtjf
https://twitter.com/anyuser/status/364526548252360705,aboalmout,الحمدلله ع سلامة الأبطال فعلتو مالم يفعله الرجال وانتصرتم وإن غدآ لناظره قريب http://t.co/2M3l82wvXb
https://twitter.com/anyuser/status/364488955057545216,aboalmout,ريف_اللاذقية http://t.co/xOSnuEv8Pr
https://twitter.com/anyuser/status/364488373815476224,aboalmout,"قالها القائد الدكتور بالعامية: (كونو مع بعض بيكون الله معكن)
ماوصلت لسا؟؟؟؟؟؟؟؟؟؟؟"
https://twitter.com/anyuser/status/364487835296210944,aboalmout,مايجري على الأرض لاعلاقة له بمنشوراتكم الجبانة
https://twitter.com/anyuser/status/364410801928814592,aboalmout,برسم رئيس الحكومة العتيدة.... http://t.co/HO4hBjoZMd
https://twitter.com/anyuser/status/364408004323856384,aboalmout,http://t.co/cBeTn40nuJ
https://twitter.com/anyuser/status/364331625661734913,aboalmout,نشرة اسعار النفط في المناطق المحررة : http://t.co/sm16SLUlok
https://twitter.com/anyuser/status/364159697311768576,aboalmout,http://t.co/j0Am4aZU8f
https://twitter.com/anyuser/status/364152122972975104,aboalmout,الالاف http://t.co/fHrum1PlJD
https://twitter.com/anyuser/status/364149748309438464,aboalmout,آخ يا بلدي http://t.co/tVpV7X1OcG
https://twitter.com/anyuser/status/363776624056991744,aboalmout,بدء رفع الاجزاء الاولى من اكبر علم سوري بطول 223 http://t.co/9wOxmGndqt
https://twitter.com/anyuser/status/363760570123968513,aboalmout,http://t.co/3E82406I48
https://twitter.com/anyuser/status/363707252722511873,aboalmout,"الرياضيات في السعودية
.
.
.
.
.
.
.
.
.
.
.
المستقيمان المتوازيان لا يتقاطعان إلا بإذن الله فإن تقاطعان فلا حول ولا قوة إلا بالله"
https://twitter.com/anyuser/status/363702798153953280,aboalmout,بشار الاسد انتصر http://t.co/7kI3V6hKFl
https://twitter.com/anyuser/status/363484022153805825,aboalmout,قلنالكن طائفية ماحدا صدق ههههههههههه http://t.co/3Xdad7IFkw
https://twitter.com/anyuser/status/363482905638477824,aboalmout,Like &amp; Share http://t.co/IFXclmn3CK
https://twitter.com/anyuser/status/363476140733628416,aboalmout,الشعب الحمصي العربي السوري الجبار والله بترفعو الراس ياغوالي الله يحميكن http://t.co/y3jFp0KqL2
https://twitter.com/anyuser/status/363465051904438273,aboalmout,فوق الهم هم http://t.co/7w11QTluUo
https://twitter.com/anyuser/status/363465034334502912,aboalmout,فوق الهم هم http://t.co/JYNEpw6m71
https://twitter.com/anyuser/status/363464116301991936,aboalmout,الله أكبر على من طغى وتجبر http://t.co/Hej4EDb5Q9
https://twitter.com/anyuser/status/363451791599341568,aboalmout,"Tarek S. Ali
الجار يرعى حرمة الجار .. ولا يسرقه ..
في النوائب يتوحد أبناء القيم الواحدة في مواجهة أي حدث مستجد ..... http://t.co/gmIQgUIoGS"
https://twitter.com/anyuser/status/363439835371302912,aboalmout,تقبل تعازينا بموت صديقك شارون يا ثورجي http://t.co/etA8QHqAXO
https://twitter.com/anyuser/status/363437095257636864,aboalmout,الاسد اليوم لم يعد يهتم باي تسوية سياسية http://t.co/iXOBzqNl03
https://twitter.com/anyuser/status/363353642574692354,aboalmout,لبيك يانصر الله http://t.co/tko4vMqrZq
https://twitter.com/anyuser/status/363348635649835008,aboalmout,حدا عندو اعتراض ع حيدر؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟ http://t.co/8KT76uOEGB
https://twitter.com/anyuser/status/363336899240267776,aboalmout,رغم تجاهل كثير من قنوات الخليج http://t.co/MK0zBkrONP
https://twitter.com/anyuser/status/363268241650487296,aboalmout,صار مارق 14 ساعة صفر انتو حولتون لصفر كل عام وأنتا بخير راسنا مرفوع بوجودكن أن شا الله.........أحلى تهنئة وصلتني بعيد الجيش شكرآ صديقتي
https://twitter.com/anyuser/status/363267445072461824,aboalmout,سوريا غرقانة بعزّك يا جيش العز
https://twitter.com/anyuser/status/363266999234727936,aboalmout,لشو التغيير حلقة احتفالية بمناسبة عيد الجيش العربي السوري http://t.co/cHOj2XFMrh
https://twitter.com/anyuser/status/363075985190559744,aboalmout,http://t.co/9YMBmYreig
https://twitter.com/anyuser/status/363075888864165892,aboalmout,http://t.co/h0wepmkLIk
https://twitter.com/anyuser/status/363009068090138625,aboalmout,"#الجيش_العربي_السوري #أبطال_تهوى_الخلود

رحم الله شهداءنا البررة
وحمى قائدنا الأول سيادة الرئيس بشار الأسد...... http://t.co/TMmJdvRz3f"
https://twitter.com/anyuser/status/363008491835105280,aboalmout,#الجيش_العربي_السوري #أبطال_تهوى_الخلود http://t.co/BMHqK78EMs
https://twitter.com/anyuser/status/362918348725563392,aboalmout,السلامة لكل الشرفاء في حمص http://t.co/uAdK6vT3fk
https://twitter.com/anyuser/status/362913888343302144,aboalmout,http://t.co/l9BRbCcwuP http://t.co/bWlmwlW64M
https://twitter.com/anyuser/status/362906147184852993,aboalmout,بوركت تضحياتك يا جيش الله العربي السوري http://t.co/C7zrI7izii
https://twitter.com/anyuser/status/362901209424080896,aboalmout,"هذه أحد عينات بول البعير
أعتذر عن ألفاظ هذا الحقير ولكن لابد أن تفضح سفالتهم http://t.co/0uxPhw8y6i"
https://twitter.com/anyuser/status/362896177219371010,aboalmout,"#الجيش_العربي_السوري #أبطال_تهوى_الخلود

اقسم بالله العظيم , اقسم بالله العظيم , اقسم بالله العظيم ,,

أن أكون... http://t.co/4l4736iT8n"
https://twitter.com/anyuser/status/362718611376312320,aboalmout,#جيش_الله_العربي_السوري #أبطال_تهوى_الخلود http://t.co/TPF0Ndr5Cb
https://twitter.com/anyuser/status/362667031918682112,aboalmout,"حملة عيد الجيش العربي السوري بعنوان _أبطال تهوى الخلود_

يرجى توحيد صورة البروفايل والكوفر المرفقة على كافة... http://t.co/Q9V0GC0drc"
https://twitter.com/anyuser/status/362576394707927041,aboalmout,@SOD54428412 لبيك يانصر الله http://t.co/TaBXIdqyPn
https://twitter.com/anyuser/status/362530377652379649,aboalmout,"لامانع من تعديل القرآن فالغاية تبرر الوسيلة.
(إن الله شديد العقاب) http://t.co/AoENhCgCMR"
https://twitter.com/anyuser/status/362522727250272257,aboalmout,يطل سماحة الامين العام لحزب الله مساء اليوم الاربعاء ضمن إحياء ليلة القدر الكبرى في مجمع سيد الشهداء في الضاحية... http://t.co/VmmGHEwZeU
https://twitter.com/anyuser/status/362504853894856705,aboalmout,معركة حلب المفصلية والحاسمة قادمة http://t.co/590z4DARdd
https://twitter.com/anyuser/status/362503382046474240,aboalmout,"ترقبوا حملة عيد الجيش العربي السوري بعنوان _أبطال تهوى الخلود
اليوم ليلآ لتوحيد صور البروفيل والكفر 
والتوقيع دائمآ

#جيش#الله#العربي#السوري"
https://twitter.com/anyuser/status/362394737635889152,aboalmout,"انزالات جوية عسكرية اسرائيلية في المطارات العسكرية التركية ال وحرب ومدري شو.............
أولآ :اللي بدو يعمل حرب... http://t.co/Ua9HVdp7AQ"
https://twitter.com/anyuser/status/362351286068314112,aboalmout,"إذا بقيت فاتح بدي أكتب كلام بشع كتير
لهيك تصبحو ع حرب عالمية تالتة ياااااااااااااااااااارب
وتحرق الأخضر واليابس من المحيط للخليج"
https://twitter.com/anyuser/status/362292286534594562,aboalmout,http://t.co/ROThbGoUnI
https://twitter.com/anyuser/status/362255486592102400,aboalmout,"لسان حالهم يقول:
وصلنا لطريق مسدود.......
سمعونا ضحكة الشماتة هههههههههه"
https://twitter.com/anyuser/status/362213312244629504,aboalmout,http://t.co/8VJxlQ39fo
https://twitter.com/anyuser/status/361995272282312704,aboalmout,لقد نشرت صورة جديدة علي الفيس بوك http://t.co/U9RlyT7l38
https://twitter.com/anyuser/status/361990011865923584,aboalmout,هي اللمبة لألك أم الموت ههههههه http://t.co/j5C7hOYI2Y
https://twitter.com/anyuser/status/361983380327374850,aboalmout,شباب كلشي إلا الإغراء هههههههه http://t.co/ssdZTRSOpJ
https://twitter.com/anyuser/status/361894923315851265,aboalmout,حومص http://t.co/X5jAI88oD1
https://twitter.com/anyuser/status/361892920875421696,aboalmout,أفغانستان سوريا http://t.co/ZKjDxNo57A
https://twitter.com/anyuser/status/361892235169632258,aboalmout,ههههههههههههههههههههه أنفاق بالصين http://t.co/BFtOtaCm3G
https://twitter.com/anyuser/status/361886652517453824,aboalmout,سخخخخخخخخخخخخخخخنو
https://twitter.com/anyuser/status/361844029547225088,aboalmout,http://t.co/Ko9y4tYCTM
https://twitter.com/anyuser/status/361831768258658306,aboalmout,"المربع الأخير في حمص 

والجيش يسجل انجازاً عسكرياً في معركة الوجود و الجغرافياً http://t.co/1thlMuFnLc"
https://twitter.com/anyuser/status/361816427835043840,aboalmout,لقد نشرت صورة جديدة علي الفيس بوك http://t.co/dJzJhys3GS
https://twitter.com/anyuser/status/361665797376053248,aboalmout,"أصحاب الحرية (المجاهدين) كتير متأثرين بباب الحارة

الله يرحمك ياأب سامر طلبتها ونلتها لك عمي إي والله
ههههههههه"
https://twitter.com/anyuser/status/361658312456011777,aboalmout,اللي بيظهر عندو بأسمي رابط غير اخلاقي لايضغط عليه لأنو في تطبيق غبي نازل صارت مع رفيقي ومابعرف إذا رح ينزل شي بأسمي ههههههههههههه
https://twitter.com/anyuser/status/361652631665524737,aboalmout,(إشارة النصر) أم (إشارة الخيانة) http://t.co/AFwSywRBpu
https://twitter.com/anyuser/status/361646290574131200,aboalmout,دعواتنا بالشفاء العاجل للبطلة التي تواجه الحديد والنار لإيصال الحقيقة http://t.co/SuOXxdTlfK
https://twitter.com/anyuser/status/361640251187408896,aboalmout,انسحبو تشوف http://t.co/eBbCtDeGIu
https://twitter.com/anyuser/status/361638214429196289,aboalmout,جيش الوطن http://t.co/MThPBW8GrJ
https://twitter.com/anyuser/status/361521210305163266,aboalmout,واقع http://t.co/TNcLAzzXu1
https://twitter.com/anyuser/status/361517808254849025,aboalmout,معقول يكون عماد خميس إلو علاقة بالنت ؟؟؟؟
https://twitter.com/anyuser/status/361516459823857665,aboalmout,غرفة عمليات حسووووووووووون http://t.co/SvZRmcJVr2
https://twitter.com/anyuser/status/361455026713018368,aboalmout,مكتوب على ذو الفقار الله وسوريا وبشار http://t.co/q8siodqXZK
https://twitter.com/anyuser/status/361227288467095552,aboalmout,"تمثال للشهيد ذوالفقار بنص ساحة السبع بحرات وهو يرفع إشارة النصر
هذا حلمي مع احترامي وتقديسي لكل شهيد
الله يرحم أرواحكم 

Ghadeer"
https://twitter.com/anyuser/status/361195837591785472,aboalmout,عهدآ لكم http://t.co/4OktId5ycc
https://twitter.com/anyuser/status/361161386753134593,aboalmout,إن الصمت عن المجزرة هو مجزرة ثانية،،،،، http://t.co/akBSzTkEBW
https://twitter.com/anyuser/status/361159518798884865,aboalmout,"لكل الأعمار ومو +18 !!
الشعب الصامد فش خلقك http://t.co/NQCg7ljZXk"
https://twitter.com/anyuser/status/360942601936965632,aboalmout,إكرام الشهيد،،،،،،،،،ليس بالدموع http://t.co/xN4kDr9hX3
https://twitter.com/anyuser/status/360937730731020288,aboalmout,"لاتستبقو الأمور 
إن غدآ لناظره قريب
كلنا عم نغلي بس لابد للحق ان يظهر http://t.co/u11Wvk7x99"
https://twitter.com/anyuser/status/360936510675099648,aboalmout,بدنا أكتر http://t.co/yBlf3dee2D
https://twitter.com/anyuser/status/360912067659694082,aboalmout,شاركو الصورة لتصل لعمران الزعبي http://t.co/TR7Xmptn69
https://twitter.com/anyuser/status/360869617708707840,aboalmout,http://t.co/IPDWWj4vlL
https://twitter.com/anyuser/status/360867199235276800,aboalmout,بدي قولا بس خجلان
https://twitter.com/anyuser/status/360861073835962369,aboalmout,http://t.co/4TZ1E7hYw3
https://twitter.com/anyuser/status/360851394112131072,aboalmout,خان الدم .......لن ننسى http://t.co/Yjk4umBA2E
https://twitter.com/anyuser/status/360848674038878209,aboalmout,إعلامنا الرسمي رسب في الامتحان مين معي؟؟؟
https://twitter.com/anyuser/status/360840343337447424,aboalmout,http://t.co/YDIZwdtUWk
https://twitter.com/anyuser/status/360834338780221440,aboalmout,"لما بيكون بحارتي في مظاهر مسلحة أو حركات غير طبيعية
أنا المسؤول الأول قبل الدولة عن حماية منطقتي إما بالتعامل معهم... http://t.co/8iie2MvYJx"
https://twitter.com/anyuser/status/360829413035737088,aboalmout,http://t.co/RYyQZViO6O
https://twitter.com/anyuser/status/360710128791588864,aboalmout,صوت الجيش العربي السوري http://t.co/Ujrik8BuJP
https://twitter.com/anyuser/status/360579868045492224,aboalmout,"أنا رح نام وبكرة رح تسمعو خبر حلو إذا الله راد
تصبحو ع ألف خير"
https://twitter.com/anyuser/status/360571851103145984,aboalmout,شو هزة ماهزة ألو حلب
https://twitter.com/anyuser/status/360569865242812417,aboalmout,الرجاء الاستماع جيدآ http://t.co/K4iEI81yR1
https://twitter.com/anyuser/status/360557613630496768,aboalmout,من مصلحة من نشر هكذا خبر؟؟؟؟؟ http://t.co/8fOUqeUD29
https://twitter.com/anyuser/status/360551092435693568,aboalmout,آخ عالغوالي http://t.co/EElElP1WoE
https://twitter.com/anyuser/status/360545077585649668,aboalmout,http://t.co/1mSjoy217W
https://twitter.com/anyuser/status/360533490728570880,aboalmout,مشاعل النور http://t.co/NdqdSR9JWw
https://twitter.com/anyuser/status/360529974375100416,aboalmout,حدا بيعرف شي؟؟؟؟؟؟؟ http://t.co/ESZ2Am6iVW
https://twitter.com/anyuser/status/360526918723969024,aboalmout,ﻟﻮ ﻛﺎﻥ ﻣﺤﻤﺪ ﺣﻴﺎ http://t.co/EMC4DFZk5W
https://twitter.com/anyuser/status/360524735433539584,aboalmout,نشر ومشاركة ياحبايب http://t.co/2XdtAOu8Je
https://twitter.com/anyuser/status/360518247671541760,aboalmout,http://t.co/0icKikaF0i
